1
1 0 -1 1 0 1 306 56 -640 2126
0 1 0 1 0 1 0 -1 1 0
0 1 0 1 0 1 -35 24 -19 -180
0 0 0 0 0 0 -2 0 -1 0
1 1 0 1 1 1 1 -1 0 1
1 1 0 1 1 1 26 -1 0 66
1 1 0 1 1 1 -4 -1 0 2
1 1 0 1 1 1 -44 -31 106 94
1 1 0 1 1 1 -44 29 -106 94
1 1 0 1 1 1 -694 -481 6036 7084
1 1 0 1 1 1 -34 -61 240 -48
1 1 0 1 1 1 -694 479 -6036 7084
1 1 0 1 1 1 -34 59 -240 -48
1 0 1 0 1 0 0 0 0 0
1 0 1 0 1 0 -5 0 2 0
1 0 1 0 1 0 -80 0 242 0
1 0 1 0 1 0 -10 0 -10 0
1 0 1 0 1 0 -135 0 -660 0
1 0 1 0 1 0 35 0 -28 0
1 0 1 0 1 0 -2160 0 -39540 0
1 0 1 0 1 0 -110 0 -880 0
1 0 1 0 1 0 395 105 -1054 2982
1 0 1 0 1 0 395 -105 -1054 -2982
0 0 1 -1 0 1 0 -1 0 0
0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 11 0 0 14
1 0 0 1 0 1 0 0 0 0
1 0 0 1 0 1 5 0 1 -3
1 0 0 1 0 1 85 5 34 -274
1 0 0 1 0 1 5 -5 12 -4
1 1 0 -1 0 1 -1 0 0 -1
1 1 1 1 0 1 -3 1 -3 -1
1 1 0 -1 0 1 -86 95 192 -520
1 1 1 1 0 1 22 -24 -44 -19
1 1 1 0 1 1 -1 -1 -1 -1
1 1 1 0 1 1 -21 -6 -43 -20
0 0 -1 -1 0 0 0 2 1 0
1 1 1 0 1 1 -1 4 -3 -4
1 0 1 1 1 1 0 1 0 0
0 1 1 0 0 1 0 0 0 0
0 1 1 0 0 1 -5 0 4 0
0 1 1 0 0 1 -90 0 310 0
0 1 1 0 0 1 0 0 14 0
0 1 1 0 0 1 40 -75 304 -38
0 1 1 0 0 1 40 75 304 38
1 0 1 0 0 1 1 -1 1 0
1 0 1 0 0 1 11 -11 25 4
1 0 1 0 0 1 21 29 91 2
1 0 1 0 0 1 16 24 121 -10
1 0 1 1 0 1 0 0 0 0
0 0 0 0 0 0 0 0 1 0
1 1 0 1 1 1 3 -1 0 4
0 0 0 0 0 0 0 0 -27 0
1 1 0 1 1 1 33 -1 0 -58
1 0 0 0 1 0 0 0 0 0
1 0 0 0 1 0 -5 0 -8 0
1 0 0 0 1 0 -460 0 -3830 0
0 1 1 0 0 1 -2 0 -3 0
0 1 1 0 0 1 -212 0 1257 0
0 0 0 1 0 0 -1 2 -1 -1
1 1 -1 1 0 0 1 -4 -1 2
0 0 0 1 0 0 19 -18 -41 -13
1 1 -1 1 0 0 -19 6 -25 -2
0 0 1 0 1 0 1 0 0 0
0 0 1 0 1 0 -9 0 -15 0
0 0 1 0 1 0 -769 0 -8470 0
1 0 -1 1 1 0 0 1 0 0
1 0 -1 1 1 0 -5 -9 4 2
1 0 -1 1 1 0 -220 -449 646 -4232
0 0 0 -1 0 1 0 1 1 0
0 0 0 -1 0 1 10 -9 14 6
0 0 0 -1 0 1 -70 1 183 84
1 1 0 -1 1 1 0 -1 0 0
1 1 0 -1 1 1 10 -1 0 10
1 1 0 1 1 1 4 -1 0 -2
1 1 0 1 1 1 74 -1 0 -212
1 1 0 1 1 1 14 -1 0 24
1 1 0 1 1 1 -1 -1 0 -1
1 0 1 -1 1 0 0 -1 0 0
1 0 1 -1 1 0 -5 -6 -2 6
1 0 -1 -1 0 1 55 -67 -31 57
1 0 -1 -1 0 1 695 -707 10721 4409
1 0 -1 -1 0 1 -10 13 2 26
1 0 -1 -1 0 1 -30 -7 82 82
1 0 0 -1 0 1 1 0 0 -1
1 0 0 -1 0 1 21 0 4 -45
1 0 0 -1 0 1 341 10 146 -2539
1 0 0 -1 0 1 21 -10 38 -47
1 0 0 -1 0 1 176 -255 2022 179
1 0 0 -1 0 1 -134 75 390 -361
1 1 -1 -1 1 0 -19 4 -4 13
1 1 1 -1 1 0 61 -20 104 161
1 0 0 0 0 0 -4 0 -1 0
1 0 0 0 0 0 -49 0 -136 0
1 0 0 0 0 0 -39 0 90 0
1 0 0 0 0 0 1 0 0 0
1 0 0 0 0 0 -784 0 -8515 0
1 0 0 0 0 0 -34 0 -217 0
0 1 -1 0 0 0 2 -1 0 1
0 1 -1 0 0 0 12 -16 -38 2
0 1 -1 0 0 0 7 74 -257 -60
1 0 0 0 1 0 1 0 2 0
1 0 0 0 1 0 -19 0 26 0
1 0 0 0 1 0 -14 0 -64 0
1 0 0 0 1 0 -289 0 1862 0
1 0 0 0 1 0 -69 0 -194 0
1 0 0 0 1 0 -334 0 -2368 0
1 0 0 0 1 0 -454 0 -544 0
1 0 0 0 1 0 -5334 0 -150368 0
0 1 -1 1 1 1 0 -1 0 -1
0 1 -1 1 1 1 15 24 35 14
0 0 0 -1 1 1 -1 0 0 0
0 0 0 -1 1 1 19 0 0 26
0 0 0 0 0 0 0 0 0 0
