2
0 1 1 -1 0 1 2 0 1 -1
0 0 -1 -1 0 0 1 2 2 -1
1 1 -1 1 1 0 -2 -2 1 0
1 1 -1 1 1 0 8 -17 55 6
1 0 0 1 1 0 -1 0 0 0
1 0 1 -1 0 1 2 0 2 -2
1 0 1 -1 0 1 42 10 86 -80
1 1 0 0 1 1 1 1 2 1
1 1 0 0 1 1 -19 -4 38 1
0 0 0 0 0 0 -2 0 1 0
0 1 -1 0 0 1 0 0 2 0
0 1 -1 0 0 1 -25 0 67 0
0 1 -1 0 0 1 5 0 3 0
0 1 0 1 1 1 0 1 0 0
0 1 0 1 1 1 0 -1 0 -1
1 0 1 0 1 0 0 0 0 0
1 0 1 0 1 0 -5 0 2 0
1 0 1 0 1 0 -80 0 242 0
1 0 1 0 1 0 -10 0 -10 0
1 0 1 0 1 0 -135 0 -660 0
1 0 1 0 1 0 35 0 -28 0
1 0 1 0 1 0 -2160 0 -39540 0
1 0 1 0 1 0 -110 0 -880 0
0 1 -1 0 1 1 2 -3 5 -1
0 1 -1 0 1 0 8 2 -9 4
1 1 0 1 1 0 13 9 40 10
1 0 1 0 0 0 -194 -35 938 268
1 0 1 0 0 1 -41 7 -121 29
1 1 0 1 1 0 -13 -41 122 -109
1 1 0 -1 1 1 0 -3 0 0
1 0 -1 1 1 0 -1 1 -2 -1
0 0 0 1 0 0 1 0 0 1
0 0 0 -1 0 0 1 0 0 -1
0 0 -1 0 0 0 -2 0 2 0
0 0 -1 0 0 0 1 0 -1 0
0 0 1 0 0 0 -2 0 -2 0
0 0 1 0 0 0 1 0 1 0
1 1 0 1 0 0 0 -1 0 0
1 1 0 1 0 0 0 4 -12 -1
0 1 1 0 0 1 -1 -2 -1 -2
0 1 1 0 0 1 -1 8 -1 -12
0 1 0 0 1 1 0 -2 -1 -3
0 1 0 0 1 1 8 -4 7 4
0 1 0 0 1 1 -170 -157 -332 -1222
0 1 0 0 1 1 -42 -39 48 165
0 0 1 0 0 0 -2 0 0 0
0 1 0 0 0 1 -7 0 -7 0
0 0 1 0 0 0 -4 0 2 0
0 1 0 0 0 0 2 0 -1 0
0 1 0 0 0 0 22 5 -23 26
0 1 0 0 0 0 22 -5 -23 -26
0 0 -1 0 0 0 -2 0 0 0
0 1 1 0 0 1 -7 0 8 0
0 0 -1 0 0 0 -4 0 -2 0
0 1 1 0 0 0 2 0 1 0
0 1 1 0 0 0 22 5 23 -26
0 1 1 0 0 0 22 -5 23 26
0 0 0 1 0 0 1 0 0 3
0 0 0 1 0 0 11 0 0 -7
0 1 -1 1 0 0 -2 4 -5 -8
0 1 -1 1 0 1 -1 -6 8 -3
0 1 -1 1 0 0 -32 79 -215 -374
0 1 -1 1 0 0 -12 9 -15 6
0 1 -1 1 0 1 -31 -81 248 -294
0 1 -1 1 0 1 -11 -11 28 16
0 0 0 -1 0 0 1 0 0 -3
0 0 0 -1 0 0 11 0 0 7
0 1 -1 -1 0 1 -1 6 8 3
0 1 -1 -1 0 0 -2 -4 -5 8
0 1 -1 -1 0 1 -31 81 248 294
0 1 -1 -1 0 1 -11 11 28 -16
0 1 -1 -1 0 0 -32 -79 -215 374
0 1 -1 -1 0 0 -12 -9 -15 -6
1 0 -1 0 1 0 -1 0 0 0
1 0 -1 0 1 0 -6 0 -4 0
1 0 -1 0 1 0 -91 0 -310 0
1 0 -1 0 1 0 -1 0 -14 0
0 1 1 -1 1 1 -1 -1 1 0
0 1 1 -1 1 1 1 1 0 -1
0 1 1 -1 1 1 -1 -46 104 -109
0 1 1 -1 1 1 1 -14 -17 7
0 0 -1 1 1 0 1 -1 0 1
0 0 -1 1 1 0 11 -11 -27 3
0 0 -1 1 1 0 -9 39 -210 -39
0 0 1 -1 1 0 2 -2 1 0
0 1 1 -1 1 1 0 -3 1 -2
0 1 1 -1 1 0 -6 -2 -7 0
0 0 0 0 0 0 0 0 0 0
